event,start_s,end_s,duration_s,peak_db,rms_db,attack_time_s,median_f0_hz,pitch_step_count,max_pitch_step_hz,possible_polyphony,auto_verdict,rationale,suggested_annotation,candidate_score
35,18.877823129251702,19.272562358276645,0.3947392290249433,-18.891137974826513,-32.6039213735507,0.034829931972789115,187.6595744680851,0,0.0,False,Review,candidate ranking only,"Review candidate: duration and level are favorable, but audition remains required.",0.6554802455184955
278,146.70367346938775,147.156462585034,0.4527891156462585,-15.677223395459585,-30.081788637608533,0.034829931972789115,200.45454545454547,0,0.0,False,Review,candidate ranking only,"Review candidate: duration and level are favorable, but audition remains required.",0.6547908320502712
23,14.245442176870748,14.640181405895692,0.3947392290249433,-19.013311009114624,-33.00875140007758,0.034829931972789115,180.3688524590164,0,0.0,False,Review,candidate ranking only,"Review candidate: duration and level are favorable, but audition remains required.",0.6502102149103456
463,232.64072562358277,232.9425850340136,0.301859410430839,-18.949660562731275,-26.162032749835163,0.0,45.00004685552567,0,0.0,True,Review,possible polyphony,"Review candidate: duration and level are favorable, but audition remains required.",0.6470236564434966
516,254.0974149659864,254.21061224489796,0.11319727891156463,-16.684173951682617,-29.186528014668625,0.008707482993197279,126.0,0,0.0,False,Review,candidate ranking only,Review candidate: no decisive automated exclusion.,0.6457827762548549
480,241.0507029478458,241.13487528344672,0.08417233560090703,-17.430080444233024,-26.004523305973485,0.005804988662131519,139.1167192429022,0,0.0,False,Review,candidate ranking only,Review candidate: no decisive automated exclusion.,0.6440213094367104
462,232.3736961451247,232.64072562358277,0.26702947845804986,-14.649518800313395,-23.040989354363738,0.046439909297052155,44.72616632860041,0,0.0,True,Review,possible polyphony,"Review candidate: duration and level are favorable, but audition remains required.",0.6436844876142263
540,263.14013605442176,263.55809523809523,0.4179591836734694,-19.351044347932415,-29.8949890355546,0.046439909297052155,92.45283018867924,0,0.0,False,Review,candidate ranking only,"Review candidate: duration and level are favorable, but audition remains required.",0.6431405731946083
483,241.44108843537416,241.84743764172336,0.40634920634920635,-19.17571345674299,-31.349764888064584,0.046439909297052155,118.07250075267739,0,0.0,False,Review,candidate ranking only,"Review candidate: duration and level are favorable, but audition remains required.",0.6419561009056658
529,259.0418140589569,259.25079365079364,0.2089795918367347,-11.863834230535026,-20.202611506620087,0.046439909297052155,54.545642296571664,0,0.0,True,Review,possible polyphony,"Review candidate: duration and level are favorable, but audition remains required.",0.6418752251681314
509,251.01931972789114,251.48371882086167,0.46439909297052157,-17.328146017470832,-28.713215472383553,0.034829931972789115,145.06578947368422,0,0.0,False,Review,candidate ranking only,"Review candidate: duration and level are favorable, but audition remains required.",0.6403573601581455
304,156.0845351473923,156.21224489795918,0.12770975056689343,-14.635213972248032,-30.79352831611047,0.034829931972789115,69.5583596214511,0,0.0,False,Review,candidate ranking only,Review candidate: no decisive automated exclusion.,0.6385923957105193
484,241.8938775510204,242.3698866213152,0.47600907029478456,-15.753295215536237,-28.21467476460495,0.046439909297052155,111.08312342569269,0,0.0,False,Review,candidate ranking only,"Review candidate: duration and level are favorable, but audition remains required.",0.6378713206067514
84,40.4259410430839,40.71619047619048,0.29024943310657597,-15.988931826498376,-24.6359150261214,0.046439909297052155,71.12903225806451,0,0.0,True,Review,possible polyphony,"Review candidate: duration and level are favorable, but audition remains required.",0.6375610552833262
561,270.98848072562356,271.4180498866213,0.4295691609977324,-18.674555500212385,-31.206212809577877,0.034829931972789115,170.27027027027026,0,0.0,False,Review,candidate ranking only,"Review candidate: duration and level are favorable, but audition remains required.",0.6367932239315759
74,36.22312925170068,36.55981859410431,0.33668934240362813,-9.344825358711446,-21.04256111442026,0.11609977324263039,55.26315789473684,0,0.0,True,Review,possible polyphony,"Review candidate: duration and level are favorable, but audition remains required.",0.6367852732095389
12,5.445079365079365,5.932698412698413,0.4876190476190476,-16.765988273725704,-27.347147839973196,0.034829931972789115,130.08849557522123,0,0.0,False,Review,candidate ranking only,"Review candidate: duration and level are favorable, but audition remains required.",0.6364196592711743
547,265.798820861678,266.0542403628118,0.25541950113378686,-15.511225597503495,-24.336074349875247,0.023219954648526078,59.55009833916084,0,0.0,True,Review,possible polyphony,"Review candidate: duration and level are favorable, but audition remains required.",0.6337265470114732
508,250.52009070294784,251.01931972789114,0.4992290249433107,-15.519134083562058,-27.77775848760116,0.034829931972789115,124.40081164955836,0,0.0,False,Review,candidate ranking only,"Review candidate: duration and level are favorable, but audition remains required.",0.632972117372268
244,127.19020408163266,127.48770975056689,0.29750566893424035,-18.374858105565433,-26.262138329308744,0.01886621315192744,62.5531914893617,0,0.0,True,Review,possible polyphony,"Review candidate: duration and level are favorable, but audition remains required.",0.6322694914335711
104,46.602448979591834,46.95074829931973,0.34829931972789113,-24.597852519038884,-33.942364534680195,0.034829931972789115,87.06819935916926,0,0.0,False,Review,candidate ranking only,"Review candidate: duration and level are favorable, but audition remains required.",0.631468577762129
562,271.5225396825397,271.9288888888889,0.40634920634920635,-20.8860993959817,-32.015607093941505,0.034829931972789115,163.33333333333334,0,0.0,False,Review,candidate ranking only,"Review candidate: duration and level are favorable, but audition remains required.",0.6298037967787725
577,279.6843537414966,280.10231292517005,0.4179591836734694,-19.17330305305385,-32.68411000088851,0.034829931972789115,227.31958762886597,0,0.0,False,Review,candidate ranking only,"Review candidate: duration and level are favorable, but audition remains required.",0.6286367538143178
563,272.0101587301587,272.47455782312926,0.46439909297052157,-16.879987614944465,-29.26485762684746,0.046439909297052155,129.7058823529412,0,0.0,False,Review,candidate ranking only,"Review candidate: duration and level are favorable, but audition remains required.",0.627712545314507
544,264.5797732426304,264.9861224489796,0.40634920634920635,-13.656266147260292,-21.812279617251495,0.011609977324263039,63.36219976672894,0,0.0,True,Review,possible polyphony,"Review candidate: duration and level are favorable, but audition remains required.",0.6273553586814127
522,256.38312925170067,256.74303854875285,0.3599092970521542,-11.932670891986767,-22.534017052061817,0.06965986394557823,78.75,0,0.0,True,Review,possible polyphony,"Review candidate: duration and level are favorable, but audition remains required.",0.6257639595617817
88,41.28507936507936,41.691428571428574,0.40634920634920635,-12.27874251659556,-21.281687442612988,0.034829931972789115,80.9918038316244,0,0.0,True,Review,possible polyphony,"Review candidate: duration and level are favorable, but audition remains required.",0.6232165620859189
454,229.0416326530612,229.32027210884354,0.2786394557823129,-16.96928433260115,-25.209170538276794,0.034829931972789115,49.273743016759774,0,0.0,True,Review,possible polyphony,"Review candidate: duration and level are favorable, but audition remains required.",0.6220249751007443
564,272.5209977324263,272.97378684807256,0.4527891156462585,-17.891709193891934,-31.16065130731217,0.034829931972789115,121.48760330578513,0,0.0,False,Review,candidate ranking only,"Review candidate: duration and level are favorable, but audition remains required.",0.6218573473689113
554,268.051156462585,268.35301587301586,0.301859410430839,-16.474994533391126,-23.48183767066706,0.08126984126984127,81.51571164510166,0,0.0,True,Review,possible polyphony,"Review candidate: duration and level are favorable, but audition remains required.",0.6173024262587379
